velocity,altitude,accel_x,accel_y,accel_z,temperature,pressure,latitude,longitude,sinyal_gücü,paket_no,paket_kaybi,vertical_velocity,gyro_x,gyro_y,gyro_z,timestamp
34.3,0,-3.53,-4.84,-11.07,-1.1,1012.7,39.906192,32.805805,-89.2,893,0.7,35.5,1.36,3.23,4.85,14:50:59.964
36.3,0,0.26,-1.58,-11.0,-1.7,1012.5,39.906196,32.805752,-94.4,894,0.0,35.8,-2.27,-7.19,6.97,14:51:00.065
36.6,0,1.25,0.14,-9.37,-1.4,1012.6,39.90619,32.805822,-97.0,895,1.0,36.3,0.38,1.71,1.94,14:51:00.166
37.6,0,0.94,2.94,-10.39,-1.3,1012.5,39.906175,32.805834,-100.3,896,0.3,35.8,-7.56,3.79,-0.21,14:51:00.267
36.3,0,1.21,0.13,-10.52,-1.2,1013.0,39.906186,32.805796,-100.8,897,1.7,35.6,-6.2,-5.47,2.65,14:51:00.367
41.4,0,2.87,-0.43,-10.27,-1.3,1013.0,39.906177,32.805812,-103.1,898,1.4,43.0,-1.54,3.85,-2.33,14:51:00.471
36.5,0,-3.59,-0.29,-11.07,-1.7,1012.8,39.906221,32.805808,-86.4,899,0.1,35.7,-0.02,-6.02,-6.85,14:51:00.572
38.2,0,-0.8,2.89,-9.23,-2.1,1012.9,39.906226,32.805758,-101.0,900,0.6,38.2,6.13,4.66,0.03,14:51:00.673
41.4,0,-0.66,1.16,-12.11,-1.5,1013.5,39.906205,32.805789,-86.5,901,1.9,39.4,-0.47,4.64,6.93,14:51:00.774
43.8,0,3.76,-0.21,-9.43,-1.8,1013.2,39.906147,32.805807,-98.5,902,1.8,44.5,-7.51,-2.19,-2.67,14:51:00.875
40.6,0,1.18,-0.63,-9.63,-1.5,1013.2,39.906213,32.805793,-98.3,903,0.7,43.3,1.39,1.66,3.96,14:51:00.975
40.1,0,-2.6,-2.57,-11.72,-1.7,1013.2,39.906196,32.805806,-103.3,904,1.0,40.8,1.31,-8.68,-4.3,14:51:01.077
42.5,0,3.04,-0.21,-10.92,-1.7,1012.7,39.906192,32.805816,-100.2,905,0.3,41.7,0.12,0.01,-2.02,14:51:01.179
44.6,0,0.65,1.16,-9.05,-1.3,1013.3,39.906227,32.805794,-86.9,906,1.0,45.3,0.8,2.05,7.84,14:51:01.279
43.5,0,-2.19,3.59,-10.41,-1.4,1013.9,39.906222,32.805785,-100.2,907,1.8,43.9,-6.2,-6.3,-7.19,14:51:01.380
44.5,0,2.2,0.85,-9.52,-1.3,1013.2,39.906209,32.805815,-97.5,908,0.7,45.5,4.37,1.9,-3.34,14:51:01.481
43.9,0,-2.15,2.79,-8.93,-1.2,1012.9,39.906177,32.805831,-90.6,909,1.9,44.1,3.4,-5.24,-4.06,14:51:01.581
46.9,0,-1.7,-5.55,-10.93,-1.9,1012.4,39.90621,32.80583,-99.5,910,0.9,47.8,-2.05,-1.83,5.23,14:51:01.697
44.1,0,2.74,0.62,-9.85,-1.8,1012.6,39.90626,32.805831,-87.8,911,0.4,44.7,-11.84,4.62,7.0,14:51:01.808
46.0,0,-2.44,-0.39,-10.22,-1.4,1013.1,39.906225,32.805818,-87.6,912,1.7,45.8,3.63,-8.3,-1.69,14:51:01.909
41.4,0,-5.32,0.29,-9.66,-1.9,1013.1,39.906195,32.805819,-90.7,913,1.2,39.8,2.97,3.1,-0.21,14:51:02.030
49.2,0,-4.06,-1.31,-10.42,-1.8,1013.8,39.906229,32.805832,-96.5,914,0.2,48.5,-4.2,5.88,1.96,14:51:02.143
43.4,0,0.45,-0.25,-10.61,-1.3,1013.4,39.906205,32.8058,-101.8,915,1.5,42.1,5.1,-3.78,3.95,14:51:02.243
47.9,0,1.46,-5.57,-11.35,-1.6,1013.0,39.90622,32.805843,-99.1,916,1.2,48.1,1.48,-1.92,5.49,14:51:02.344
48.2,0,1.96,2.28,-8.79,-1.7,1012.5,39.906264,32.805825,-87.8,917,0.7,47.6,6.16,-5.84,0.88,14:51:02.445
48.0,0,2.26,-1.68,-12.14,-1.8,1012.9,39.906226,32.805834,-90.9,918,1.7,49.3,-1.57,2.83,18.1,14:51:02.578
49.1,0,-0.78,0.24,-8.93,-2.1,1012.7,39.906207,32.805806,-101.4,919,0.1,50.2,1.68,0.45,-4.97,14:51:03.081
49.2,0,4.97,-2.6,-10.29,-1.3,1013.6,39.906235,32.805796,-87.2,920,1.0,50.2,7.21,-3.88,-6.68,14:51:03.463
49.3,0,-4.15,1.87,-9.97,-1.7,1014.1,39.906225,32.805761,-99.2,921,0.4,48.4,1.99,6.5,1.51,14:51:03.619
44.6,0,-1.59,-2.53,-11.84,-2.0,1013.3,39.906227,32.805831,-95.7,922,1.1,44.8,10.29,-7.24,-2.08,14:51:03.743
50.3,0,3.85,-1.34,-8.56,-1.4,1013.6,39.906239,32.805828,-102.3,923,0.7,49.6,-4.16,-5.41,-2.81,14:51:03.853
47.6,0,0.28,1.43,-9.32,-1.8,1013.3,39.906259,32.805802,-100.6,924,1.8,48.0,1.7,2.16,-0.15,14:51:03.976
54.8,0,1.1,0.01,-8.42,-1.0,1013.0,39.906234,32.805791,-91.8,925,1.7,55.3,0.72,-4.91,3.22,14:51:04.245
51.3,0,-2.0,2.62,-10.26,-2.1,1013.1,39.906253,32.80585,-85.5,926,1.9,51.3,8.36,14.25,-1.91,14:51:04.351
49.6,0,-5.55,-0.77,-9.22,-1.4,1012.5,39.906215,32.805858,-93.3,927,0.6,50.2,2.09,11.62,-0.11,14:51:04.455
50.1,0,1.09,-0.14,-10.28,-1.5,1012.7,39.906198,32.805838,-97.1,928,1.7,49.3,8.98,-3.95,3.94,14:51:04.557
51.3,0,-3.63,-0.39,-7.85,-1.7,1013.8,39.906238,32.805819,-87.9,929,0.7,52.9,5.73,-3.15,7.56,14:51:04.658
50.9,0,-1.32,3.47,-9.78,-1.2,1013.3,39.906221,32.805808,-99.4,930,0.9,50.9,1.02,-3.75,-5.1,14:51:04.762
47.4,0,1.35,-1.51,-9.17,-1.3,1012.9,39.906237,32.805833,-87.7,931,0.0,46.2,-0.4,0.33,-2.2,14:51:04.865
53.5,0,-1.66,1.55,-10.24,-1.2,1013.9,39.906214,32.805877,-101.0,932,0.8,54.4,-0.76,3.87,3.13,14:51:04.966
52.4,0,-0.32,-0.39,-10.04,-1.5,1012.6,39.906266,32.805851,-104.9,933,1.2,54.1,7.86,-1.04,-1.56,14:51:05.067
54.5,0,-0.8,-1.59,-9.43,-1.5,1014.0,39.906213,32.805863,-92.8,934,1.3,53.3,2.79,7.72,-3.71,14:51:05.168
54.1,0,-1.85,-3.43,-8.91,-1.5,1013.9,39.906209,32.805849,-95.7,935,1.6,53.1,-1.46,3.24,-2.12,14:51:05.269
53.3,0,-6.08,0.0,-12.51,-1.6,1013.2,39.906228,32.805852,-93.9,936,0.1,52.9,-2.54,0.85,8.39,14:51:05.370
55.2,0,0.94,-3.11,-10.43,-1.9,1013.6,39.906216,32.805807,-86.6,937,0.9,54.9,-1.36,-3.74,-6.9,14:51:05.471
51.4,0,3.13,-1.27,-7.96,-1.4,1013.2,39.906246,32.80586,-89.8,938,0.8,50.4,-3.95,-4.91,4.23,14:51:05.572
54.4,0,1.03,1.18,-9.4,-1.5,1013.7,39.906238,32.805851,-96.9,939,0.4,53.7,-13.22,-0.54,1.67,14:51:05.673
57.2,0,4.93,-1.33,-8.28,-1.0,1014.0,39.906243,32.805844,-101.2,940,0.3,57.1,0.17,-5.53,-4.49,14:51:05.773
51.5,0,1.22,1.22,-9.38,-1.7,1013.4,39.906243,32.805866,-92.6,941,1.0,53.0,12.4,-2.07,-0.79,14:51:05.874
53.6,0,-2.05,4.65,-9.98,-1.5,1013.0,39.906225,32.805837,-102.3,942,0.9,52.5,-0.93,-1.31,-2.7,14:51:05.975
56.7,0,2.02,-5.84,-9.65,-1.4,1013.4,39.906249,32.805829,-85.8,943,0.6,54.3,-2.46,8.73,-0.8,14:51:06.076
54.4,0,-2.15,0.19,-10.25,-1.5,1013.1,39.906226,32.80586,-94.6,944,2.0,51.7,-4.69,3.05,9.22,14:51:06.177
57.8,0,0.97,2.78,-10.05,-1.0,1013.7,39.906238,32.805832,-91.3,945,0.1,57.2,1.64,-5.24,-2.2,14:51:06.277
54.8,0,-3.62,-1.51,-9.02,-1.7,1013.7,39.906239,32.80585,-89.6,946,1.2,53.7,4.63,0.4,-6.97,14:51:06.378
59.9,0,-3.56,0.49,-9.59,-1.4,1013.2,39.90624,32.80581,-100.6,947,1.0,60.0,-0.74,-6.04,0.91,14:51:06.479
60.2,0,3.5,1.1,-8.95,-1.2,1013.3,39.906243,32.80583,-98.2,948,0.5,60.3,3.49,-0.47,3.45,14:51:06.579
54.2,0,2.38,-0.07,-10.81,-1.6,1011.9,39.906271,32.805821,-86.3,949,1.7,54.1,1.38,3.57,-2.48,14:51:06.680
55.7,0,0.95,0.73,-11.7,-1.9,1013.4,39.906266,32.805849,-88.1,950,1.1,55.7,-5.16,6.18,10.12,14:51:06.781
58.0,0,3.33,-0.75,-12.55,-1.1,1013.2,39.906212,32.80587,-98.6,951,0.8,56.5,-1.01,1.38,-3.39,14:51:06.890
57.1,0,2.84,1.87,-9.22,-1.3,1012.8,39.90628,32.805848,-91.4,952,0.7,55.8,-7.41,4.82,4.53,14:51:06.991
58.3,0,0.51,-0.66,-9.93,-1.3,1013.1,39.90625,32.805861,-99.1,953,1.2,59.5,-13.72,-7.18,6.39,14:51:07.092
58.7,0,1.08,-1.26,-10.51,-1.0,1013.5,39.906261,32.805852,-102.8,954,0.3,58.4,-7.29,4.65,6.83,14:51:07.195
55.4,0,2.58,0.36,-9.19,-1.7,1013.7,39.906225,32.80586,-96.4,955,1.1,55.7,-2.3,-0.03,-19.81,14:51:07.296
62.0,0,0.78,-1.77,-9.7,-1.6,1014.0,39.906274,32.805839,-98.3,956,0.2,60.9,1.59,-4.11,-11.26,14:51:07.397
63.5,0,4.24,-2.47,-10.95,-1.2,1013.9,39.906252,32.805859,-91.4,957,0.1,63.7,-6.79,2.4,-3.3,14:51:07.498
58.9,0,1.44,-0.09,-10.35,-1.5,1012.5,39.906282,32.805848,-95.1,958,0.8,57.8,2.49,-1.78,-0.87,14:51:07.599
62.4,0,3.39,-1.81,-10.15,-1.5,1013.1,39.906223,32.805819,-97.6,959,0.6,62.3,-0.58,-2.76,5.67,14:51:07.700
63.6,0,-1.91,-1.88,-9.3,-1.3,1013.3,39.906237,32.805887,-92.4,960,1.3,63.8,10.05,4.21,-5.05,14:51:07.801
62.7,0,-1.43,-0.95,-10.56,-1.5,1012.6,39.906221,32.805886,-98.7,961,0.9,61.0,0.13,0.82,1.42,14:51:07.902
62.5,0,4.5,-1.34,-10.29,-1.4,1013.4,39.906247,32.805887,-96.6,962,2.0,62.5,3.99,6.99,-1.38,14:51:08.003
59.9,0,0.42,-1.08,-9.88,-1.9,1012.2,39.906263,32.80584,-101.3,963,2.0,61.4,1.55,-1.04,2.22,14:51:08.104
60.4,0,-2.81,0.07,-10.24,-1.4,1013.9,39.90627,32.805865,-89.8,964,1.5,59.3,-4.33,1.54,4.66,14:51:08.204
63.9,0,1.41,-1.29,-8.33,-1.1,1012.9,39.906263,32.805886,-88.0,965,0.2,64.5,0.51,1.6,0.39,14:51:08.305
61.9,0,-1.56,2.66,-9.75,-1.4,1013.9,39.906264,32.805858,-102.4,966,0.0,62.7,-1.05,3.04,-8.97,14:51:08.409
60.8,0,1.73,-4.33,-7.85,-1.7,1013.2,39.906253,32.805866,-99.8,967,1.8,60.1,-4.47,-0.88,-0.3,14:51:08.511
66.2,0,-0.34,3.86,-9.73,-1.6,1013.3,39.906257,32.805894,-86.6,968,0.2,66.2,-0.11,-3.87,3.35,14:51:08.617
64.8,0,1.94,-0.81,-6.8,-1.2,1012.4,39.906251,32.805852,-97.0,969,1.2,64.8,-5.18,-10.28,2.57,14:51:08.734
65.8,0,-2.23,1.17,-9.07,-1.2,1012.0,39.90627,32.805872,-101.7,970,0.9,66.9,2.32,6.52,3.51,14:51:08.834
62.9,0,3.31,0.61,-11.4,-1.8,1013.0,39.906292,32.805897,-89.6,971,0.5,63.3,3.22,5.93,4.2,14:51:08.962
67.2,0,3.65,-1.78,-12.45,-1.8,1013.0,39.906237,32.805847,-89.3,972,0.9,66.0,2.84,9.44,-3.92,14:51:09.658
64.3,0,0.49,0.65,-8.93,-1.7,1013.0,39.90626,32.805832,-92.2,973,1.9,65.3,-2.7,1.2,0.36,14:51:09.960
65.1,0,-0.91,1.3,-9.54,-1.1,1013.2,39.906287,32.805901,-100.1,974,1.9,63.7,1.48,-2.68,0.87,14:51:10.085
65.4,0,6.0,1.1,-9.99,-1.1,1012.3,39.906285,32.805927,-90.3,975,0.4,65.5,-4.59,-1.48,6.05,14:51:10.215
66.9,0,-0.9,-4.25,-9.82,-1.5,1013.3,39.906253,32.805877,-102.5,976,1.7,63.7,1.75,7.16,-0.22,14:51:10.331
66.8,0,1.72,-0.86,-8.63,-1.4,1013.8,39.906287,32.805872,-88.7,977,0.5,67.7,-1.76,4.13,4.23,14:51:10.431
67.3,0,-3.05,3.67,-10.51,-1.6,1013.3,39.906267,32.805882,-99.8,978,0.4,66.2,-4.65,9.9,-0.92,14:51:10.532
68.0,0,-0.04,2.61,-10.5,-1.4,1013.1,39.906258,32.805857,-90.1,979,1.8,69.5,0.85,0.61,-7.9,14:51:10.633
65.8,0,-1.71,3.15,-9.22,-1.6,1013.3,39.906247,32.805861,-86.4,980,1.6,64.6,-8.26,4.41,-3.86,14:51:10.733
68.8,0,-1.2,4.23,-9.3,-2.3,1013.4,39.906276,32.805887,-100.4,981,1.9,71.3,-0.35,6.53,6.18,14:51:10.834
70.6,0,-2.11,1.72,-10.1,-1.6,1013.2,39.906287,32.805878,-89.4,982,1.7,71.3,-6.41,-2.85,-1.77,14:51:10.935
70.7,0,-1.22,-4.94,-10.79,-2.0,1013.5,39.906329,32.805862,-93.0,983,0.8,69.1,7.83,-1.51,3.01,14:51:11.035
71.7,0,2.62,0.16,-8.94,-1.6,1012.6,39.906303,32.805896,-91.1,984,1.1,69.8,2.17,0.67,0.49,14:51:11.135
69.7,0,0.57,5.9,-11.61,-1.5,1012.6,39.906274,32.805871,-104.8,985,0.1,69.5,-2.67,3.33,6.47,14:51:11.236
69.7,0,-2.66,1.89,-9.92,-1.7,1013.2,39.90628,32.805874,-86.5,986,1.1,70.0,-0.93,6.6,-4.83,14:51:11.345
65.9,0,-1.6,-0.97,-11.4,-1.9,1013.0,39.906288,32.805905,-102.5,987,1.7,65.4,-2.68,-2.12,11.58,14:51:11.465
66.6,0,-3.26,0.17,-9.49,-1.5,1014.1,39.906269,32.805869,-85.1,988,1.4,64.3,7.98,-8.86,4.88,14:51:11.566
71.3,0,-0.27,-0.67,-9.4,-0.9,1013.5,39.906313,32.805894,-101.0,989,1.5,69.7,-1.0,3.18,-0.48,14:51:11.667
70.4,0,1.75,-2.96,-7.89,-1.7,1012.8,39.906281,32.805892,-89.2,990,1.7,71.5,-6.6,8.21,-3.81,14:51:11.767
67.4,0,-5.35,-2.63,-7.93,-1.0,1014.4,39.906297,32.805904,-101.1,991,1.1,67.0,3.6,-6.63,2.67,14:51:11.868
70.3,0,-1.59,3.4,-8.92,-1.5,1013.6,39.906271,32.805868,-96.1,992,1.8,71.4,7.31,2.37,11.39,14:51:11.972
69.6,0,3.4,1.75,-10.57,-1.2,1013.3,39.906257,32.805905,-85.0,993,0.8,68.7,-7.0,2.15,6.19,14:51:12.081
70.6,0,1.36,1.08,-9.99,-1.4,1013.8,39.906282,32.805912,-101.8,994,1.6,69.9,-7.3,-3.14,-2.99,14:51:12.227
69.2,0,-1.0,0.63,-9.06,-1.9,1013.3,39.906292,32.805874,-97.2,995,1.5,69.6,-0.5,3.7,-5.4,14:51:12.329
71.9,0,-3.66,4.7,-8.16,-2.0,1013.2,39.906282,32.805882,-97.5,996,0.8,70.8,-1.04,-2.41,10.22,14:51:12.430
68.2,0,1.71,-3.66,-11.79,-1.0,1013.7,39.906313,32.805865,-88.8,997,1.1,66.8,-8.3,-0.45,-2.97,14:51:12.531
75.3,0,1.99,4.01,-8.47,-1.5,1012.4,39.906301,32.805921,-94.3,998,1.3,75.2,4.57,8.37,-3.12,14:51:12.632
65.2,0,-1.17,1.15,-10.77,-1.3,1012.7,39.906304,32.805915,-102.9,999,1.0,63.7,-0.85,-7.78,12.02,14:51:12.733
71.3,0,-1.11,1.92,-9.28,-1.5,1013.5,39.906296,32.805938,-98.4,1000,1.0,70.2,3.48,-5.77,-3.91,14:51:12.834
71.7,0,-0.08,-3.72,-10.52,-1.7,1013.8,39.906328,32.805863,-88.5,1001,0.8,71.3,-2.97,4.58,0.86,14:51:12.935
70.2,0,0.43,0.73,-7.33,-1.1,1013.6,39.906334,32.805887,-102.8,1002,0.5,69.7,-2.21,2.41,-5.78,14:51:13.035
72.2,0,-3.56,-0.75,-10.63,-1.8,1013.6,39.906299,32.805965,-95.1,1003,1.3,72.6,3.89,6.13,-4.12,14:51:13.136
72.5,0,0.75,-1.18,-8.67,-0.9,1013.7,39.906313,32.805864,-98.5,1004,0.5,73.3,-6.22,6.77,-2.84,14:51:13.237
71.2,0,-3.74,1.66,-10.12,-1.8,1013.6,39.906301,32.805946,-104.3,1005,1.9,70.7,11.08,0.87,1.58,14:51:13.337
69.3,0,1.57,2.16,-9.05,-2.2,1013.9,39.906358,32.805934,-97.2,1006,0.7,70.3,6.28,0.43,2.45,14:51:13.438
72.9,0,-1.63,1.94,-9.57,-1.4,1012.8,39.90629,32.805915,-89.7,1007,0.2,71.7,8.17,0.47,-1.12,14:51:13.539
73.6,0,-2.3,2.27,-9.76,-1.5,1013.1,39.906318,32.805866,-104.1,1008,1.5,72.1,5.86,2.58,7.85,14:51:13.640
71.4,0,1.82,-0.77,-9.67,-1.5,1013.0,39.906312,32.805925,-85.4,1009,0.2,70.8,2.21,-2.28,0.89,14:51:13.745
74.0,0,5.69,1.34,-10.62,-1.5,1013.9,39.9063,32.80587,-89.8,1010,0.6,75.6,-0.21,4.13,-1.07,14:51:13.846
74.5,0,-4.08,3.32,-9.85,-1.6,1014.3,39.906306,32.805884,-86.7,1011,0.8,75.2,-15.02,-13.96,4.86,14:51:13.946
76.9,0,3.97,-1.51,-8.74,-1.3,1013.6,39.906308,32.805928,-87.6,1012,1.3,75.7,8.02,5.36,4.37,14:51:14.047
75.1,0,1.0,-1.51,-9.68,-1.2,1013.3,39.906298,32.805952,-102.3,1013,1.6,76.7,-2.8,-4.54,-10.0,14:51:14.148
75.4,0,1.24,0.41,-12.46,-1.8,1013.2,39.906315,32.805887,-101.6,1014,1.5,75.5,-2.06,2.21,-7.83,14:51:14.249
75.5,0,0.96,0.27,-8.61,-1.2,1014.3,39.906323,32.805909,-100.5,1015,1.9,74.9,-0.21,-2.89,-5.55,14:51:14.349
72.3,0,1.27,-1.55,-7.43,-1.3,1012.7,39.906297,32.805895,-101.9,1016,1.6,72.5,-0.5,3.72,6.13,14:51:14.450
74.7,0,1.55,1.21,-9.04,-1.3,1012.7,39.906306,32.805905,-104.2,1017,1.4,74.3,7.23,4.3,-2.71,14:51:14.551
72.7,0,0.67,-2.92,-11.14,-1.7,1013.7,39.906291,32.805919,-96.4,1018,0.6,71.9,6.4,9.24,-6.74,14:51:14.652
73.4,0,2.2,-2.13,-8.02,-1.9,1012.3,39.906327,32.805903,-103.4,1019,2.0,74.1,5.76,7.62,-0.63,14:51:14.752
75.4,0,-1.02,1.7,-10.72,-1.4,1012.2,39.906342,32.805906,-94.8,1020,1.1,73.2,1.01,3.71,5.86,14:51:14.853
75.8,0,2.58,2.49,-9.9,-1.6,1013.1,39.906285,32.805917,-102.7,1021,1.3,76.8,-2.93,14.65,-6.09,14:51:14.954
75.9,0,-0.91,-3.31,-8.79,-1.4,1013.2,39.906342,32.805922,-88.4,1022,2.0,77.6,13.49,3.38,-1.13,14:51:15.055
75.1,0,1.03,1.64,-9.12,-2.1,1012.5,39.906334,32.805921,-91.6,1023,0.0,73.9,1.92,-2.17,-4.17,14:51:15.155
74.8,0,1.45,3.67,-9.02,-2.2,1013.3,39.906345,32.805929,-93.4,1024,1.9,74.5,-1.67,-3.38,2.69,14:51:15.256
77.2,0,1.27,-0.65,-8.9,-1.4,1014.5,39.906326,32.805909,-92.4,1025,1.9,78.1,4.05,-3.55,9.64,14:51:15.357
74.7,0,6.11,0.77,-8.38,-1.1,1012.8,39.906317,32.80589,-100.2,1026,0.2,72.7,0.93,9.16,-1.14,14:51:15.458
75.3,0,2.9,4.01,-8.56,-1.2,1012.7,39.906332,32.805932,-86.8,1027,0.1,76.1,0.19,-0.69,-4.85,14:51:15.559
79.6,0,2.47,-3.48,-8.73,-1.3,1013.2,39.906322,32.805938,-87.9,1028,1.7,78.6,12.36,-1.74,5.35,14:51:15.659
79.8,0,-4.38,-1.28,-6.8,-1.3,1013.2,39.906334,32.805947,-94.9,1029,1.2,81.4,-0.91,2.65,5.66,14:51:15.760
77.9,0,1.79,-0.17,-9.72,-1.8,1013.9,39.906357,32.805932,-97.0,1030,0.1,78.8,-9.3,2.36,-0.47,14:51:15.861
75.1,0,-1.96,-0.68,-9.38,-1.6,1013.4,39.906346,32.805923,-86.1,1031,0.1,74.9,-1.92,-3.53,-12.43,14:51:15.962
74.6,0,2.84,1.49,-11.94,-1.6,1014.2,39.906339,32.805944,-94.3,1032,1.6,74.5,3.13,-6.78,-4.95,14:51:16.062
77.1,0,-2.48,0.36,-9.0,-1.6,1013.2,39.906369,32.805915,-102.3,1033,0.8,76.8,-0.99,-1.04,7.1,14:51:16.163
73.4,0,2.65,1.71,-10.52,-1.6,1013.2,39.906289,32.805896,-95.1,1034,0.4,74.0,-2.96,2.97,-3.0,14:51:16.264
75.4,0,0.25,-0.1,-11.84,-1.4,1012.7,39.906326,32.805938,-101.1,1035,0.2,74.9,1.98,-1.76,1.54,14:51:16.365
77.6,0,4.22,-2.9,-9.41,-1.3,1012.7,39.906337,32.805908,-93.8,1036,1.6,78.0,-9.11,9.47,-1.97,14:51:16.466
76.7,0,-3.95,-2.59,-11.01,-1.5,1013.6,39.906342,32.805936,-99.6,1037,0.9,76.6,4.9,-4.28,-0.6,14:51:16.566
78.4,0,0.84,1.14,-11.24,-1.2,1013.2,39.906343,32.805939,-100.5,1038,1.1,78.7,-3.33,3.44,-4.93,14:51:16.667
75.1,0,3.08,1.71,-10.59,-1.5,1013.3,39.906336,32.805911,-98.5,1039,0.9,73.2,7.6,-15.58,7.46,14:51:16.768
72.4,0,2.48,2.13,-11.42,-0.7,1013.3,39.906308,32.805919,-87.9,1040,0.4,71.7,1.36,0.11,4.63,14:51:16.869
76.5,0,0.18,2.57,-9.87,-1.8,1013.6,39.906332,32.805921,-92.5,1041,0.5,75.0,0.31,8.47,-4.58,14:51:16.970
77.7,0,-0.1,0.43,-9.49,-2.2,1013.4,39.906343,32.805932,-99.5,1042,0.1,76.6,-2.19,-4.59,4.92,14:51:17.071
75.8,0,-1.62,1.22,-10.67,-1.9,1012.7,39.906354,32.805951,-89.4,1043,1.7,74.5,3.71,-1.58,-5.55,14:51:17.171
76.4,0,2.93,-3.33,-9.19,-1.8,1013.6,39.906332,32.805963,-92.8,1044,0.1,76.2,-6.38,4.76,0.0,14:51:17.272
76.6,0,1.63,-5.75,-8.68,-1.7,1014.2,39.906307,32.805951,-87.4,1045,0.4,76.4,2.55,-9.46,-0.01,14:51:17.376
78.0,0,-0.85,-4.17,-10.26,-1.5,1013.2,39.906348,32.805965,-104.1,1046,0.6,78.5,-1.77,-2.71,-1.99,14:51:17.478
79.3,0,3.39,-0.04,-9.2,-1.7,1012.8,39.906343,32.805933,-96.8,1047,0.8,79.2,12.0,-7.68,7.22,14:51:17.578
74.4,0,3.74,-1.52,-10.93,-1.7,1012.9,39.906357,32.805943,-94.0,1048,0.9,73.9,1.2,0.89,6.21,14:51:17.679
75.4,0,-0.85,0.82,-7.27,-1.0,1013.1,39.906368,32.80596,-104.9,1049,1.3,76.7,-4.83,2.22,-2.2,14:51:17.780
75.9,0,-0.18,-0.58,-11.55,-1.4,1014.2,39.906328,32.805957,-88.9,1050,0.7,77.0,-3.21,2.04,0.09,14:51:17.880
73.8,0,-3.63,-1.24,-9.7,-1.6,1013.0,39.906346,32.805959,-95.8,1051,0.5,72.5,0.66,-8.79,-3.71,14:51:17.981
78.9,0,3.44,3.9,-8.79,-1.7,1013.5,39.906365,32.80592,-99.4,1052,1.4,78.7,-8.35,2.45,5.78,14:51:18.082
78.8,0,1.12,0.76,-10.6,-1.7,1013.9,39.906344,32.80594,-101.0,1053,0.4,77.5,8.52,-1.45,-1.53,14:51:18.183
78.0,0,4.74,3.06,-11.73,-1.3,1012.8,39.906375,32.805954,-91.4,1054,2.0,77.7,3.34,-5.69,-1.06,14:51:18.283
75.4,0,-3.95,1.08,-9.26,-1.3,1013.0,39.906361,32.805938,-90.8,1055,0.5,74.2,-6.53,-2.52,9.4,14:51:18.384
76.2,0,-5.1,-1.22,-9.7,-1.2,1012.8,39.906387,32.805946,-99.1,1056,1.2,77.1,-1.37,0.29,8.77,14:51:18.485
77.2,0,3.6,0.44,-8.98,-1.3,1013.4,39.906342,32.805964,-95.9,1057,1.7,77.4,-2.88,-1.06,5.09,14:51:18.587
75.4,0,-0.12,1.47,-8.57,-1.5,1013.0,39.906382,32.805966,-94.4,1058,0.1,76.1,1.52,11.66,-2.23,14:51:18.687
78.3,0,-0.33,-3.44,-9.85,-1.9,1013.8,39.906345,32.80594,-95.4,1059,0.6,78.1,3.34,-3.32,8.82,14:51:18.788
79.8,0,3.55,-0.49,-8.83,-1.3,1013.0,39.906385,32.805941,-92.4,1060,0.7,78.8,2.21,0.21,-2.83,14:51:18.889
77.8,0,-0.98,1.04,-8.89,-1.7,1013.7,39.906355,32.805966,-91.5,1061,1.2,77.7,1.14,-0.41,3.91,14:51:18.990
76.6,0,-1.62,0.24,-9.35,-1.4,1013.5,39.906358,32.805934,-99.7,1062,0.8,76.6,-9.14,3.66,-1.94,14:51:19.090
80.8,0,3.08,-2.26,-11.32,-1.3,1013.2,39.906357,32.805957,-95.1,1063,1.4,82.0,3.1,-8.58,8.42,14:51:19.191
82.7,0,-0.2,0.96,-10.4,-1.3,1012.8,39.906333,32.805977,-95.1,1064,1.3,81.8,-3.53,0.66,-6.09,14:51:19.292
78.2,0,1.83,2.09,-8.96,-1.8,1011.9,39.906362,32.806004,-85.3,1065,0.6,77.2,6.17,-11.02,3.23,14:51:19.392
81.2,0,0.33,2.78,-11.19,-1.8,1013.9,39.906372,32.805977,-91.1,1066,0.2,80.4,-1.08,-0.2,-1.09,14:51:19.493
79.0,0,3.62,2.08,-10.39,-1.5,1013.9,39.90638,32.805965,-87.1,1067,0.2,78.0,-7.34,-1.65,-4.46,14:51:19.594
74.2,0,-1.7,3.4,-9.12,-2.2,1013.0,39.906381,32.805952,-100.5,1068,0.1,75.5,4.94,-6.35,-0.49,14:51:19.695
79.0,0,0.43,-5.71,-8.55,-1.4,1013.6,39.90633,32.805945,-87.3,1069,0.9,79.2,1.5,6.92,2.32,14:51:19.796
80.3,0,2.64,-0.61,-10.64,-1.7,1013.8,39.906356,32.806004,-90.4,1070,1.4,80.4,1.11,-2.42,13.68,14:51:19.897
78.9,0,-3.83,2.75,-10.48,-1.3,1012.7,39.906327,32.805968,-86.9,1071,0.8,80.0,1.7,2.7,3.71,14:51:19.997
75.0,0,3.75,-0.81,-10.46,-2.1,1013.4,39.906371,32.805988,-94.2,1072,1.7,71.7,0.57,-6.97,6.44,14:51:20.098
78.7,0,0.73,1.74,-11.13,-1.1,1013.0,39.906367,32.805971,-88.9,1073,1.0,79.3,-2.89,3.4,0.93,14:51:20.199
